seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
60001,1,anti,aleatoric,frozen,0.46610810039024847,0.5041809728757484,0.0,0.16807180306719055,0.16807180306719052,-1.0
60001,1,anti,total,frozen,0.43711189422032365,0.4684424233509989,0.0,0.16807180306719055,0.16807180306719052,-1.0
60001,1,anti,point,frozen,0.5381263492084998,0.49731411844207896,0.0,0.16807180306719055,0.16807180306719052,-1.0
60001,1,anti,shuffled,frozen,0.5797853888921489,0.5941791437831603,0.0,0.16807180306719055,0.16807180306719052,-1.0
60001,1,anti,uniform,frozen,0.5009545731767275,0.49984133078667786,0.0,0.16807180306719055,0.16807180306719052,-1.0
60001,1,anti,count,frozen,0.5213964533233523,0.4815177693143232,0.0,0.16807180306719055,0.16807180306719052,-1.0
60001,1,anti,epistemic,online,0.4948254390224191,0.5331080581938735,0.0,0.1463412100984914,0.1291058385547142,-1.0
60001,1,anti,aleatoric,online,0.4918912714486269,0.5050495964384194,0.0,0.146313308281056,0.14073240462337924,-1.0
60001,1,anti,total,online,0.5094688225084069,0.5490888117602323,0.0,0.1468503895274204,0.13666633182745438,-1.0
60001,1,anti,point,online,0.5313968824718099,0.5126857745809004,0.0,0.14554969034407045,0.13369369674949694,-1.0
60001,1,anti,shuffled,online,0.5133126928460643,0.5480548728098281,0.0,0.1453543962320302,0.1364810937844274,-1.0
60001,1,anti,uniform,online,0.5300140262566281,0.5231429200295127,0.0,0.14666130888506118,0.13016412148434728,-1.0
60001,1,anti,count,online,0.542286140995406,0.5596638111942475,0.0,0.1453872791921013,0.13633496388117242,-1.0
60001,2,aligned,epistemic,frozen,0.6235087407183397,0.6195206514698859,0.0625,0.19003206328593522,0.19003206328593525,1.0
60001,2,aligned,aleatoric,frozen,0.5800288747299988,0.5234912157228451,0.1125,0.19003206328593522,0.19003206328593525,1.0
60001,2,aligned,total,frozen,0.628255888709268,0.6217125432395437,0.05,0.19003206328593522,0.19003206328593525,1.0
60001,2,aligned,point,frozen,0.5423211482608824,0.5492750365928872,0.1625,0.19003206328593522,0.19003206328593525,1.0
60001,2,aligned,shuffled,frozen,0.5568375896725468,0.5149430722993367,0.11875,0.19003206328593522,0.19003206328593525,1.0
60001,2,aligned,uniform,frozen,0.5193556459243991,0.49062811459389233,0.06875,0.19003206328593522,0.19003206328593525,1.0
60001,2,aligned,count,frozen,0.557624157350192,0.5718849380069585,0.08125,0.19003206328593522,0.19003206328593525,1.0
60001,2,aligned,epistemic,online,0.5935114250419635,0.5969238512764867,0.08125,0.14892992123191445,0.12776602286347918,1.0
60001,2,aligned,aleatoric,online,0.6246333127501178,0.630068763479996,0.0875,0.14233391089425035,0.12863756890323425,1.0
60001,2,aligned,total,online,0.6104966873184544,0.6155087861396208,0.08125,0.13996411292367278,0.1265390649090036,1.0
60001,2,aligned,point,online,0.583728816431505,0.5815238621001885,0.05625,0.14253737736520566,0.12185450461865266,1.0
60001,2,aligned,shuffled,online,0.5188876555163825,0.5889677719101962,0.1875,0.1563219940776453,0.13190452756978607,1.0
60001,2,aligned,uniform,online,0.47617520462168894,0.5248145695829601,0.35,0.1785637018769895,0.12841168202021894,1.0
60001,2,aligned,count,online,0.5419009798404689,0.5599418846958925,0.09375,0.14883835104430848,0.1220219092353808,1.0
60001,2,decorrelated,epistemic,frozen,0.5809436339456382,0.559969285834957,0.0,0.1502571223697007,0.1502571223697007,0.04195804195804196
60001,2,decorrelated,aleatoric,frozen,0.6072374582999158,0.6172457933272488,0.0,0.1502571223697007,0.1502571223697007,0.04195804195804196
60001,2,decorrelated,total,frozen,0.5960596963955261,0.6025595116074428,0.0,0.1502571223697007,0.1502571223697007,0.04195804195804196
